year,driverId,ConstructorId,number,position,qualifyId,raceId,q1,q2,q3
2016,perez,force_india,11,10,15,Singapore Grand Prix,1:45.204,,
2016,bottas,williams,77,11,15,Singapore Grand Prix,1:46.086,,
2016,massa,williams,19,12,15,Singapore Grand Prix,1:46.056,,
2016,button,mclaren,22,13,15,Singapore Grand Prix,1:45.262,,
2016,gutierrez,haas,21,14,15,Singapore Grand Prix,1:45.465,,
2016,grosjean,haas,8,15,15,Singapore Grand Prix,1:45.609,,
2016,ericsson,sauber,9,16,15,Singapore Grand Prix,1:46.427,,
2016,kevin_magnussen,renault,20,17,15,Singapore Grand Prix,1:46.825,,
2016,nasr,sauber,12,18,15,Singapore Grand Prix,1:46.860,,
2016,jolyon_palmer,renault,30,19,15,Singapore Grand Prix,1:46.960,,
2016,wehrlein,manor,94,20,15,Singapore Grand Prix,1:47.667,,
2016,ocon,manor,31,21,15,Singapore Grand Prix,1:48.296,,
2016,vettel,ferrari,5,22,15,Singapore Grand Prix,1:49.116,,
2016,hamilton,mercedes,44,1,16,Malaysian Grand Prix,1:34.444,,
2016,rosberg,mercedes,6,2,16,Malaysian Grand Prix,1:34.460,,
2016,max_verstappen,red_bull,33,3,16,Malaysian Grand Prix,1:35.443,,
2016,ricciardo,red_bull,3,4,16,Malaysian Grand Prix,1:35.079,,
2016,vettel,ferrari,5,5,16,Malaysian Grand Prix,1:34.557,,
2016,raikkonen,ferrari,7,6,16,Malaysian Grand Prix,1:34.556,,
2016,perez,force_india,11,7,16,Malaysian Grand Prix,1:35.068,,
2016,hulkenberg,force_india,27,8,16,Malaysian Grand Prix,1:34.827,,
2016,button,mclaren,22,9,16,Malaysian Grand Prix,1:35.267,,
2016,massa,williams,19,10,16,Malaysian Grand Prix,1:35.267,,
2016,bottas,williams,77,11,16,Malaysian Grand Prix,1:35.166,,
2016,grosjean,haas,8,12,16,Malaysian Grand Prix,1:35.400,,
2016,gutierrez,haas,21,13,16,Malaysian Grand Prix,1:35.658,,
2016,kevin_magnussen,renault,20,14,16,Malaysian Grand Prix,1:35.593,,
2016,kvyat,toro_rosso,26,15,16,Malaysian Grand Prix,1:35.695,,
2016,sainz,toro_rosso,55,16,16,Malaysian Grand Prix,1:35.605,,
2016,ericsson,sauber,9,17,16,Malaysian Grand Prix,1:35.816,,
2016,nasr,sauber,12,18,16,Malaysian Grand Prix,1:35.949,,
2016,jolyon_palmer,renault,30,19,16,Malaysian Grand Prix,1:35.999,,
2016,ocon,manor,31,20,16,Malaysian Grand Prix,1:36.451,,
2016,wehrlein,manor,94,21,16,Malaysian Grand Prix,1:36.587,,
2016,alonso,mclaren,14,22,16,Malaysian Grand Prix,1:37.155,,
2016,rosberg,mercedes,6,1,17,Japanese Grand Prix,1:31.858,,
2016,hamilton,mercedes,44,2,17,Japanese Grand Prix,1:32.218,,
2016,raikkonen,ferrari,7,3,17,Japanese Grand Prix,1:31.674,,
2016,vettel,ferrari,5,4,17,Japanese Grand Prix,1:31.659,,
2016,max_verstappen,red_bull,33,5,17,Japanese Grand Prix,1:32.487,,
2016,ricciardo,red_bull,3,6,17,Japanese Grand Prix,1:32.538,,
2016,perez,force_india,11,7,17,Japanese Grand Prix,1:32.682,,
2016,grosjean,haas,8,8,17,Japanese Grand Prix,1:32.458,,
2016,hulkenberg,force_india,27,9,17,Japanese Grand Prix,1:32.448,,
2016,gutierrez,haas,21,10,17,Japanese Grand Prix,1:32.620,,
2016,bottas,williams,77,11,17,Japanese Grand Prix,1:32.383,,
2016,massa,williams,19,12,17,Japanese Grand Prix,1:32.562,,
2016,kvyat,toro_rosso,26,13,17,Japanese Grand Prix,1:32.645,,
2016,sainz,toro_rosso,55,14,17,Japanese Grand Prix,1:32.789,,
2016,alonso,mclaren,14,15,17,Japanese Grand Prix,1:32.819,,
2016,jolyon_palmer,renault,30,16,17,Japanese Grand Prix,1:32.796,,
2016,button,mclaren,22,17,17,Japanese Grand Prix,1:32.851,,
2016,kevin_magnussen,renault,20,18,17,Japanese Grand Prix,1:33.023,,
2016,ericsson,sauber,9,19,17,Japanese Grand Prix,1:33.222,,
2016,nasr,sauber,12,20,17,Japanese Grand Prix,1:33.332,,
2016,ocon,manor,31,21,17,Japanese Grand Prix,1:33.353,,
2016,wehrlein,manor,94,22,17,Japanese Grand Prix,1:33.561,,
2016,hamilton,mercedes,44,1,18,United States Grand Prix,1:36.296,,
2016,rosberg,mercedes,6,2,18,United States Grand Prix,1:36.397,,
2016,ricciardo,red_bull,3,3,18,United States Grand Prix,1:36.759,,
2016,max_verstappen,red_bull,33,4,18,United States Grand Prix,1:36.613,,
2016,raikkonen,ferrari,7,5,18,United States Grand Prix,1:36.985,,
2016,vettel,ferrari,5,6,18,United States Grand Prix,1:37.151,,
2016,hulkenberg,force_india,27,7,18,United States Grand Prix,1:36.950,,
2016,bottas,williams,77,8,18,United States Grand Prix,1:37.456,,
2016,massa,williams,19,9,18,United States Grand Prix,1:37.402,,
2016,sainz,toro_rosso,55,10,18,United States Grand Prix,1:37.744,,
2016,perez,force_india,11,11,18,United States Grand Prix,1:37.345,,
2016,alonso,mclaren,14,12,18,United States Grand Prix,1:37.913,,
2016,kvyat,toro_rosso,26,13,18,United States Grand Prix,1:37.844,,
2016,gutierrez,haas,21,14,18,United States Grand Prix,1:38.053,,
2016,jolyon_palmer,renault,30,15,18,United States Grand Prix,1:38.084,,
2016,ericsson,sauber,9,16,18,United States Grand Prix,1:38.040,,
2016,grosjean,haas,8,17,18,United States Grand Prix,1:38.308,,
2016,kevin_magnussen,renault,20,18,18,United States Grand Prix,1:38.317,,
2016,button,mclaren,22,19,18,United States Grand Prix,1:38.327,,
2016,wehrlein,manor,94,20,18,United States Grand Prix,1:38.548,,
2016,nasr,sauber,12,21,18,United States Grand Prix,1:38.583,,
2016,ocon,manor,31,22,18,United States Grand Prix,1:38.806,,
2016,hamilton,mercedes,44,1,19,Mexican Grand Prix,1:19.447,,
2016,rosberg,mercedes,6,2,19,Mexican Grand Prix,1:19.996,,
2016,max_verstappen,red_bull,33,3,19,Mexican Grand Prix,1:19.874,,
2016,ricciardo,red_bull,3,4,19,Mexican Grand Prix,1:19.713,,
2016,hulkenberg,force_india,27,5,19,Mexican Grand Prix,1:20.599,,
2016,raikkonen,ferrari,7,6,19,Mexican Grand Prix,1:19.554,,
2016,vettel,ferrari,5,7,19,Mexican Grand Prix,1:19.865,,
2016,bottas,williams,77,8,19,Mexican Grand Prix,1:20.338,,
2016,massa,williams,19,9,19,Mexican Grand Prix,1:20.423,,
2016,sainz,toro_rosso,55,10,19,Mexican Grand Prix,1:20.457,,
2016,alonso,mclaren,14,11,19,Mexican Grand Prix,1:20.552,,
2016,perez,force_india,11,12,19,Mexican Grand Prix,1:20.308,,
2016,button,mclaren,22,13,19,Mexican Grand Prix,1:21.333,,
2016,kevin_magnussen,renault,20,14,19,Mexican Grand Prix,1:21.254,,
2016,ericsson,sauber,9,15,19,Mexican Grand Prix,1:21.062,,
2016,wehrlein,manor,94,16,19,Mexican Grand Prix,1:21.363,,
2016,gutierrez,haas,21,17,19,Mexican Grand Prix,1:21.401,,
2016,kvyat,toro_rosso,26,18,19,Mexican Grand Prix,1:21.454,,
2016,nasr,sauber,12,19,19,Mexican Grand Prix,1:21.692,,
2016,ocon,manor,31,20,19,Mexican Grand Prix,1:21.881,,
2016,grosjean,haas,8,21,19,Mexican Grand Prix,1:21.916,,
2016,hamilton,mercedes,44,1,20,Brazilian Grand Prix,1:11.511,,
2016,rosberg,mercedes,6,2,20,Brazilian Grand Prix,1:11.815,,
2016,raikkonen,ferrari,7,3,20,Brazilian Grand Prix,1:12.100,,
2016,max_verstappen,red_bull,33,4,20,Brazilian Grand Prix,1:11.957,,
2016,vettel,ferrari,5,5,20,Brazilian Grand Prix,1:12.159,,
2016,ricciardo,red_bull,3,6,20,Brazilian Grand Prix,1:12.409,,
2016,grosjean,haas,8,7,20,Brazilian Grand Prix,1:12.893,,
2016,hulkenberg,force_india,27,8,20,Brazilian Grand Prix,1:12.428,,
2016,perez,force_india,11,9,20,Brazilian Grand Prix,1:12.684,,
2016,alonso,mclaren,14,10,20,Brazilian Grand Prix,1:12.700,,
2016,bottas,williams,77,11,20,Brazilian Grand Prix,1:12.680,,
2016,gutierrez,haas,21,12,20,Brazilian Grand Prix,1:13.052,,
2016,massa,williams,19,13,20,Brazilian Grand Prix,1:12.432,,
2016,kvyat,toro_rosso,26,14,20,Brazilian Grand Prix,1:13.071,,
2016,sainz,toro_rosso,55,15,20,Brazilian Grand Prix,1:12.950,,
2016,jolyon_palmer,renault,30,16,20,Brazilian Grand Prix,1:13.259,,
2016,button,mclaren,22,17,20,Brazilian Grand Prix,1:13.276,,
2016,kevin_magnussen,renault,20,18,20,Brazilian Grand Prix,1:13.410,,
2016,wehrlein,manor,94,19,20,Brazilian Grand Prix,1:13.427,,
2016,ocon,manor,31,20,20,Brazilian Grand Prix,1:13.432,,
2016,ericsson,sauber,9,21,20,Brazilian Grand Prix,1:13.623,,
2016,nasr,sauber,12,22,20,Brazilian Grand Prix,1:13.681,,
2016,hamilton,mercedes,44,1,21,Abu Dhabi Grand Prix,1:39.487,,
2016,rosberg,mercedes,6,2,21,Abu Dhabi Grand Prix,1:40.511,,
2016,ricciardo,red_bull,3,3,21,Abu Dhabi Grand Prix,1:41.002,,
2016,raikkonen,ferrari,7,4,21,Abu Dhabi Grand Prix,1:40.338,,
2016,vettel,ferrari,5,5,21,Abu Dhabi Grand Prix,1:40.341,,
2016,max_verstappen,red_bull,33,6,21,Abu Dhabi Grand Prix,1:40.424,,
2016,hulkenberg,force_india,27,7,21,Abu Dhabi Grand Prix,1:41.000,,
2016,perez,force_india,11,8,21,Abu Dhabi Grand Prix,1:40.864,,
2016,alonso,mclaren,14,9,21,Abu Dhabi Grand Prix,1:41.616,,
2016,massa,williams,19,10,21,Abu Dhabi Grand Prix,1:41.157,,
2016,bottas,williams,77,11,21,Abu Dhabi Grand Prix,1:41.192,,
2016,button,mclaren,22,12,21,Abu Dhabi Grand Prix,1:41.158,,
2016,gutierrez,haas,21,13,21,Abu Dhabi Grand Prix,1:41.639,,
2016,grosjean,haas,8,14,21,Abu Dhabi Grand Prix,1:41.467,,
2016,jolyon_palmer,renault,30,15,21,Abu Dhabi Grand Prix,1:41.775,,
2016,wehrlein,manor,94,16,21,Abu Dhabi Grand Prix,1:41.886,,
2016,kvyat,toro_rosso,26,17,21,Abu Dhabi Grand Prix,1:42.003,,
2016,kevin_magnussen,renault,20,18,21,Abu Dhabi Grand Prix,1:42.142,,
2016,nasr,sauber,12,19,21,Abu Dhabi Grand Prix,1:42.247,,
2016,ocon,manor,31,20,21,Abu Dhabi Grand Prix,1:42.286,,
2016,sainz,toro_rosso,55,21,21,Abu Dhabi Grand Prix,1:42.393,,
2016,ericsson,sauber,9,22,21,Abu Dhabi Grand Prix,1:42.637,,
2017,hamilton,mercedes,44,1,1,Australian Grand Prix,1:24.191,,
2017,vettel,ferrari,5,2,1,Australian Grand Prix,1:25.210,,
2017,bottas,mercedes,77,3,1,Australian Grand Prix,1:24.514,,
2017,raikkonen,ferrari,7,4,1,Australian Grand Prix,1:24.352,,
2017,max_verstappen,red_bull,33,5,1,Australian Grand Prix,1:24.482,,
2017,grosjean,haas,8,6,1,Australian Grand Prix,1:25.419,,
2017,massa,williams,19,7,1,Australian Grand Prix,1:25.099,,
2017,sainz,toro_rosso,55,8,1,Australian Grand Prix,1:25.542,,
2017,kvyat,toro_rosso,26,9,1,Australian Grand Prix,1:25.970,,
2017,ricciardo,red_bull,3,10,1,Australian Grand Prix,1:25.383,,
2017,perez,force_india,11,11,1,Australian Grand Prix,1:25.064,,
2017,hulkenberg,renault,27,12,1,Australian Grand Prix,1:24.975,,
2017,alonso,mclaren,14,13,1,Australian Grand Prix,1:25.872,,
2017,ocon,force_india,31,14,1,Australian Grand Prix,1:26.009,,
2017,ericsson,sauber,9,15,1,Australian Grand Prix,1:26.236,,
2017,giovinazzi,sauber,36,16,1,Australian Grand Prix,1:26.419,,
2017,kevin_magnussen,haas,20,17,1,Australian Grand Prix,1:26.847,,
2017,vandoorne,mclaren,2,18,1,Australian Grand Prix,1:26.858,,
2017,stroll,williams,18,19,1,Australian Grand Prix,1:27.143,,
2017,jolyon_palmer,renault,30,20,1,Australian Grand Prix,1:28.244,,
2017,hamilton,mercedes,44,1,2,Chinese Grand Prix,1:33.333,,
2017,vettel,ferrari,5,2,2,Chinese Grand Prix,1:33.078,,
2017,bottas,mercedes,77,3,2,Chinese Grand Prix,1:33.684,,
2017,raikkonen,ferrari,7,4,2,Chinese Grand Prix,1:33.341,,
2017,ricciardo,red_bull,3,5,2,Chinese Grand Prix,1:34.041,,
2017,massa,williams,19,6,2,Chinese Grand Prix,1:34.205,,
2017,hulkenberg,renault,27,7,2,Chinese Grand Prix,1:34.453,,
2017,perez,force_india,11,8,2,Chinese Grand Prix,1:34.657,,
2017,kvyat,toro_rosso,26,9,2,Chinese Grand Prix,1:34.440,,
2017,stroll,williams,18,10,2,Chinese Grand Prix,1:33.986,,
2017,sainz,toro_rosso,55,11,2,Chinese Grand Prix,1:34.567,,
2017,kevin_magnussen,haas,20,12,2,Chinese Grand Prix,1:34.942,,
2017,alonso,mclaren,14,13,2,Chinese Grand Prix,1:34.499,,
2017,ericsson,sauber,9,14,2,Chinese Grand Prix,1:34.892,,
2017,giovinazzi,sauber,36,15,2,Chinese Grand Prix,1:34.963,,
2017,vandoorne,mclaren,2,16,2,Chinese Grand Prix,1:35.023,,
2017,grosjean,haas,8,17,2,Chinese Grand Prix,1:35.223,,
2017,jolyon_palmer,renault,30,18,2,Chinese Grand Prix,1:35.279,,
2017,max_verstappen,red_bull,33,19,2,Chinese Grand Prix,1:35.433,,
2017,ocon,force_india,31,20,2,Chinese Grand Prix,1:35.496,,
2017,bottas,mercedes,77,1,3,Bahrain Grand Prix,1:31.041,,
2017,hamilton,mercedes,44,2,3,Bahrain Grand Prix,1:30.814,,
2017,vettel,ferrari,5,3,3,Bahrain Grand Prix,1:31.037,,
2017,ricciardo,red_bull,3,4,3,Bahrain Grand Prix,1:31.667,,
2017,raikkonen,ferrari,7,5,3,Bahrain Grand Prix,1:30.988,,
2017,max_verstappen,red_bull,33,6,3,Bahrain Grand Prix,1:30.904,,
2017,hulkenberg,renault,27,7,3,Bahrain Grand Prix,1:31.057,,
2017,massa,williams,19,8,3,Bahrain Grand Prix,1:31.373,,
2017,grosjean,haas,8,9,3,Bahrain Grand Prix,1:31.691,,
2017,jolyon_palmer,renault,30,10,3,Bahrain Grand Prix,1:31.458,,
2017,kvyat,toro_rosso,26,11,3,Bahrain Grand Prix,1:31.531,,
2017,stroll,williams,18,12,3,Bahrain Grand Prix,1:31.748,,
2017,wehrlein,sauber,94,13,3,Bahrain Grand Prix,1:31.995,,
2017,ocon,force_india,31,14,3,Bahrain Grand Prix,1:31.774,,
2017,alonso,mclaren,14,15,3,Bahrain Grand Prix,1:32.054,,
2017,sainz,toro_rosso,55,16,3,Bahrain Grand Prix,1:32.118,,
2017,vandoorne,mclaren,2,17,3,Bahrain Grand Prix,1:32.313,,
2017,perez,force_india,11,18,3,Bahrain Grand Prix,1:32.318,,
2017,ericsson,sauber,9,19,3,Bahrain Grand Prix,1:32.543,,
2017,kevin_magnussen,haas,20,20,3,Bahrain Grand Prix,1:32.900,,
2017,vettel,ferrari,5,1,4,Russian Grand Prix,1:34.493,,
2017,raikkonen,ferrari,7,2,4,Russian Grand Prix,1:34.953,,
2017,bottas,mercedes,77,3,4,Russian Grand Prix,1:34.041,,
2017,hamilton,mercedes,44,4,4,Russian Grand Prix,1:34.409,,
2017,ricciardo,red_bull,3,5,4,Russian Grand Prix,1:35.560,,
2017,massa,williams,19,6,4,Russian Grand Prix,1:35.828,,
2017,max_verstappen,red_bull,33,7,4,Russian Grand Prix,1:35.301,,
2017,hulkenberg,renault,27,8,4,Russian Grand Prix,1:35.507,,
2017,perez,force_india,11,9,4,Russian Grand Prix,1:36.185,,
2017,ocon,force_india,31,10,4,Russian Grand Prix,1:35.372,,
2017,sainz,toro_rosso,55,11,4,Russian Grand Prix,1:35.827,,
2017,stroll,williams,18,12,4,Russian Grand Prix,1:36.279,,
2017,kvyat,toro_rosso,26,13,4,Russian Grand Prix,1:35.984,,
2017,kevin_magnussen,haas,20,14,4,Russian Grand Prix,1:36.408,,
2017,alonso,mclaren,14,15,4,Russian Grand Prix,1:36.353,,
2017,jolyon_palmer,renault,30,16,4,Russian Grand Prix,1:36.462,,
2017,vandoorne,mclaren,2,17,4,Russian Grand Prix,1:37.070,,
2017,wehrlein,sauber,94,18,4,Russian Grand Prix,1:37.332,,
2017,ericsson,sauber,9,19,4,Russian Grand Prix,1:37.507,,
2017,grosjean,haas,8,20,4,Russian Grand Prix,1:37.620,,
2017,hamilton,mercedes,44,1,5,Spanish Grand Prix,1:20.511,,
2017,vettel,ferrari,5,2,5,Spanish Grand Prix,1:20.939,,
2017,bottas,mercedes,77,3,5,Spanish Grand Prix,1:20.991,,
2017,raikkonen,ferrari,7,4,5,Spanish Grand Prix,1:20.742,,
2017,max_verstappen,red_bull,33,5,5,Spanish Grand Prix,1:21.430,,
2017,ricciardo,red_bull,3,6,5,Spanish Grand Prix,1:21.704,,
2017,alonso,mclaren,14,7,5,Spanish Grand Prix,1:22.015,,
2017,perez,force_india,11,8,5,Spanish Grand Prix,1:21.998,,
2017,massa,williams,19,9,5,Spanish Grand Prix,1:22.138,,
2017,ocon,force_india,31,10,5,Spanish Grand Prix,1:21.901,,
2017,kevin_magnussen,haas,20,11,5,Spanish Grand Prix,1:21.945,,
2017,sainz,toro_rosso,55,12,5,Spanish Grand Prix,1:21.941,,
2017,hulkenberg,renault,27,13,5,Spanish Grand Prix,1:22.091,,
2017,grosjean,haas,8,14,5,Spanish Grand Prix,1:21.822,,
2017,wehrlein,sauber,94,15,5,Spanish Grand Prix,1:22.327,,
2017,ericsson,sauber,9,16,5,Spanish Grand Prix,1:22.332,,
2017,jolyon_palmer,renault,30,17,5,Spanish Grand Prix,1:22.401,,
2017,stroll,williams,18,18,5,Spanish Grand Prix,1:22.411,,
2017,vandoorne,mclaren,2,19,5,Spanish Grand Prix,1:22.532,,
2017,kvyat,toro_rosso,26,20,5,Spanish Grand Prix,1:22.746,,
2017,raikkonen,ferrari,7,1,6,Monaco Grand Prix,1:13.117,,
2017,vettel,ferrari,5,2,6,Monaco Grand Prix,1:13.090,,
2017,bottas,mercedes,77,3,6,Monaco Grand Prix,1:13.325,,
2017,max_verstappen,red_bull,33,4,6,Monaco Grand Prix,1:13.078,,
2017,ricciardo,red_bull,3,5,6,Monaco Grand Prix,1:13.219,,
2017,sainz,toro_rosso,55,6,6,Monaco Grand Prix,1:13.526,,
2017,perez,force_india,11,7,6,Monaco Grand Prix,1:13.530,,
2017,grosjean,haas,8,8,6,Monaco Grand Prix,1:13.786,,
2017,button,mclaren,22,9,6,Monaco Grand Prix,1:13.723,,
2017,vandoorne,mclaren,2,10,6,Monaco Grand Prix,1:13.476,,
2017,kvyat,toro_rosso,26,11,6,Monaco Grand Prix,1:13.899,,
2017,hulkenberg,renault,27,12,6,Monaco Grand Prix,1:13.787,,
2017,kevin_magnussen,haas,20,13,6,Monaco Grand Prix,1:13.531,,
2017,hamilton,mercedes,44,14,6,Monaco Grand Prix,1:13.640,,
2017,massa,williams,19,15,6,Monaco Grand Prix,1:13.796,,
2017,ocon,force_india,31,16,6,Monaco Grand Prix,1:14.101,,
2017,jolyon_palmer,renault,30,17,6,Monaco Grand Prix,1:14.696,,
2017,stroll,williams,18,18,6,Monaco Grand Prix,1:14.893,,
2017,wehrlein,sauber,94,19,6,Monaco Grand Prix,1:15.159,,
2017,ericsson,sauber,9,20,6,Monaco Grand Prix,1:15.276,,
2017,hamilton,mercedes,44,1,7,Canadian Grand Prix,1:12.692,,
2017,vettel,ferrari,5,2,7,Canadian Grand Prix,1:13.046,,
2017,bottas,mercedes,77,3,7,Canadian Grand Prix,1:12.685,,
2017,raikkonen,ferrari,7,4,7,Canadian Grand Prix,1:13.548,,
2017,max_verstappen,red_bull,33,5,7,Canadian Grand Prix,1:13.177,,
2017,ricciardo,red_bull,3,6,7,Canadian Grand Prix,1:13.543,,
2017,massa,williams,19,7,7,Canadian Grand Prix,1:13.435,,
2017,perez,force_india,11,8,7,Canadian Grand Prix,1:13.470,,
2017,ocon,force_india,31,9,7,Canadian Grand Prix,1:13.520,,
2017,hulkenberg,renault,27,10,7,Canadian Grand Prix,1:13.804,,
2017,kvyat,toro_rosso,26,11,7,Canadian Grand Prix,1:13.802,,
2017,alonso,mclaren,14,12,7,Canadian Grand Prix,1:13.669,,
2017,sainz,toro_rosso,55,13,7,Canadian Grand Prix,1:14.051,,
2017,grosjean,haas,8,14,7,Canadian Grand Prix,1:13.780,,
2017,jolyon_palmer,renault,30,15,7,Canadian Grand Prix,1:13.990,,
2017,vandoorne,mclaren,2,16,7,Canadian Grand Prix,1:14.182,,
2017,stroll,williams,18,17,7,Canadian Grand Prix,1:14.209,,
2017,kevin_magnussen,haas,20,18,7,Canadian Grand Prix,1:14.318,,
2017,ericsson,sauber,9,19,7,Canadian Grand Prix,1:14.495,,
2017,wehrlein,sauber,94,20,7,Canadian Grand Prix,1:14.810,,
2017,hamilton,mercedes,44,1,8,Azerbaijan Grand Prix,1:41.983,,
2017,bottas,mercedes,77,2,8,Azerbaijan Grand Prix,1:43.026,,
2017,raikkonen,ferrari,7,3,8,Azerbaijan Grand Prix,1:42.678,,
2017,vettel,ferrari,5,4,8,Azerbaijan Grand Prix,1:42.952,,
2017,max_verstappen,red_bull,33,5,8,Azerbaijan Grand Prix,1:42.544,,
2017,perez,force_india,11,6,8,Azerbaijan Grand Prix,1:43.162,,
2017,ocon,force_india,31,7,8,Azerbaijan Grand Prix,1:43.051,,
2017,stroll,williams,18,8,8,Azerbaijan Grand Prix,1:43.613,,
2017,massa,williams,19,9,8,Azerbaijan Grand Prix,1:43.165,,
2017,ricciardo,red_bull,3,10,8,Azerbaijan Grand Prix,1:42.857,,
2017,kvyat,toro_rosso,26,11,8,Azerbaijan Grand Prix,1:42.927,,
2017,sainz,toro_rosso,55,12,8,Azerbaijan Grand Prix,1:43.489,,
2017,kevin_magnussen,haas,20,13,8,Azerbaijan Grand Prix,1:44.029,,
2017,hulkenberg,renault,27,14,8,Azerbaijan Grand Prix,1:43.930,,
2017,wehrlein,sauber,94,15,8,Azerbaijan Grand Prix,1:44.317,,
2017,alonso,mclaren,14,16,8,Azerbaijan Grand Prix,1:44.334,,
2017,grosjean,haas,8,17,8,Azerbaijan Grand Prix,1:44.468,,
2017,ericsson,sauber,9,18,8,Azerbaijan Grand Prix,1:44.795,,
2017,vandoorne,mclaren,2,19,8,Azerbaijan Grand Prix,1:45.030,,
2017,bottas,mercedes,77,1,9,Austrian Grand Prix,1:05.760,,
2017,vettel,ferrari,5,2,9,Austrian Grand Prix,1:05.585,,
2017,hamilton,mercedes,44,3,9,Austrian Grand Prix,1:05.064,,
2017,raikkonen,ferrari,7,4,9,Austrian Grand Prix,1:05.148,,
2017,ricciardo,red_bull,3,5,9,Austrian Grand Prix,1:05.854,,
2017,max_verstappen,red_bull,33,6,9,Austrian Grand Prix,1:05.779,,
2017,grosjean,haas,8,7,9,Austrian Grand Prix,1:05.902,,
2017,perez,force_india,11,8,9,Austrian Grand Prix,1:05.975,,
2017,ocon,force_india,31,9,9,Austrian Grand Prix,1:06.033,,
2017,sainz,toro_rosso,55,10,9,Austrian Grand Prix,1:05.675,,
2017,hulkenberg,renault,27,11,9,Austrian Grand Prix,1:06.174,,
2017,alonso,mclaren,14,12,9,Austrian Grand Prix,1:06.158,,
2017,vandoorne,mclaren,2,13,9,Austrian Grand Prix,1:06.316,,
2017,kvyat,toro_rosso,26,14,9,Austrian Grand Prix,1:05.990,,
2017,kevin_magnussen,haas,20,15,9,Austrian Grand Prix,1:06.143,,
2017,jolyon_palmer,renault,30,16,9,Austrian Grand Prix,1:06.345,,
2017,massa,williams,19,17,9,Austrian Grand Prix,1:06.534,,
2017,stroll,williams,18,18,9,Austrian Grand Prix,1:06.608,,
2017,ericsson,sauber,9,19,9,Austrian Grand Prix,1:06.857,,
2017,wehrlein,sauber,94,20,9,Austrian Grand Prix,1:07.011,,
2017,hamilton,mercedes,44,1,10,British Grand Prix,1:39.069,,
2017,raikkonen,ferrari,7,2,10,British Grand Prix,1:40.455,,
2017,vettel,ferrari,5,3,10,British Grand Prix,1:39.962,,
2017,bottas,mercedes,77,4,10,British Grand Prix,1:39.698,,
2017,max_verstappen,red_bull,33,5,10,British Grand Prix,1:38.912,,
2017,hulkenberg,renault,27,6,10,British Grand Prix,1:39.201,,
2017,perez,force_india,11,7,10,British Grand Prix,1:42.009,,
2017,ocon,force_india,31,8,10,British Grand Prix,1:39.738,,
2017,vandoorne,mclaren,2,9,10,British Grand Prix,1:40.011,,
2017,grosjean,haas,8,10,10,British Grand Prix,1:42.042,,
2017,jolyon_palmer,renault,30,11,10,British Grand Prix,1:41.404,,
2017,kvyat,toro_rosso,26,12,10,British Grand Prix,1:41.726,,
2017,alonso,mclaren,14,13,10,British Grand Prix,1:37.598,,
2017,sainz,toro_rosso,55,14,10,British Grand Prix,1:41.114,,
2017,massa,williams,19,15,10,British Grand Prix,1:41.874,,
2017,stroll,williams,18,16,10,British Grand Prix,1:42.573,,
2017,kevin_magnussen,haas,20,17,10,British Grand Prix,1:42.577,,
2017,wehrlein,sauber,94,18,10,British Grand Prix,1:42.593,,
2017,ericsson,sauber,9,19,10,British Grand Prix,1:42.633,,
2017,ricciardo,red_bull,3,20,10,British Grand Prix,1:42.966,,
2017,vettel,ferrari,5,1,11,Hungarian Grand Prix,1:17.244,,
2017,raikkonen,ferrari,7,2,11,Hungarian Grand Prix,1:17.364,,
2017,bottas,mercedes,77,3,11,Hungarian Grand Prix,1:18.058,,
2017,hamilton,mercedes,44,4,11,Hungarian Grand Prix,1:17.492,,
2017,max_verstappen,red_bull,33,5,11,Hungarian Grand Prix,1:17.266,,
2017,ricciardo,red_bull,3,6,11,Hungarian Grand Prix,1:17.702,,
2017,hulkenberg,renault,27,7,11,Hungarian Grand Prix,1:18.137,,
2017,alonso,mclaren,14,8,11,Hungarian Grand Prix,1:18.395,,
2017,vandoorne,mclaren,2,9,11,Hungarian Grand Prix,1:18.479,,
2017,sainz,toro_rosso,55,10,11,Hungarian Grand Prix,1:18.948,,
2017,jolyon_palmer,renault,30,11,11,Hungarian Grand Prix,1:18.699,,
2017,ocon,force_india,31,12,11,Hungarian Grand Prix,1:18.843,,
2017,kvyat,toro_rosso,26,13,11,Hungarian Grand Prix,1:18.702,,
2017,perez,force_india,11,14,11,Hungarian Grand Prix,1:19.095,,
2017,grosjean,haas,8,15,11,Hungarian Grand Prix,1:19.085,,
2017,kevin_magnussen,haas,20,16,11,Hungarian Grand Prix,1:19.095,,
2017,stroll,williams,18,17,11,Hungarian Grand Prix,1:19.102,,
2017,wehrlein,sauber,94,18,11,Hungarian Grand Prix,1:19.839,,
2017,resta,williams,40,19,11,Hungarian Grand Prix,1:19.868,,
2017,ericsson,sauber,9,20,11,Hungarian Grand Prix,1:19.972,,
2017,hamilton,mercedes,44,1,12,Belgian Grand Prix,1:44.184,,
2017,vettel,ferrari,5,2,12,Belgian Grand Prix,1:44.275,,
2017,bottas,mercedes,77,3,12,Belgian Grand Prix,1:44.773,,
2017,raikkonen,ferrari,7,4,12,Belgian Grand Prix,1:44.729,,
2017,max_verstappen,red_bull,33,5,12,Belgian Grand Prix,1:44.535,,
2017,ricciardo,red_bull,3,6,12,Belgian Grand Prix,1:45.114,,
